Day,Confirmed,Deaths,Recovered,Active
2020-03-20,1,0,0,1
2020-03-21,1,0,0,1
2020-03-22,2,0,0,2
2020-03-23,3,0,0,3
2020-03-24,3,0,0,3
2020-03-25,7,1,0,6
2020-03-26,10,1,0,9
2020-03-27,10,1,0,9
2020-03-28,10,1,0,9
2020-03-29,18,1,0,17
2020-03-30,27,3,0,24
2020-03-31,27,3,0,24
2020-04-01,74,5,0,69
2020-04-02,98,5,0,93
2020-04-03,120,5,0,115
2020-04-04,144,8,0,136
2020-04-05,184,10,13,161
2020-04-06,253,10,26,217
2020-04-07,278,11,26,241
2020-04-08,342,11,28,303
2020-04-09,410,11,40,359
2020-04-10,438,11,41,386
2020-04-11,491,11,41,439
2020-04-12,529,12,75,442
2020-04-13,529,12,75,442
2020-04-14,570,14,90,466
2020-04-15,584,14,90,480
2020-04-16,584,14,90,480
2020-04-17,627,18,110,499
2020-04-18,639,19,113,507
2020-04-19,648,20,117,511
2020-04-20,648,20,117,511
2020-04-21,657,20,127,510
2020-04-22,662,22,193,447
2020-04-23,671,24,256,391
2020-04-24,681,24,289,368
2020-04-25,684,27,325,332
2020-04-26,696,29,350,317
2020-04-27,701,29,385,287
2020-04-28,709,31,403,275
2020-04-29,713,32,435,246
2020-04-30,719,32,452,235
2020-05-01,728,33,478,217
2020-05-02,736,35,507,194
2020-05-03,750,36,518,196
2020-05-04,755,37,534,184
2020-05-05,763,38,543,182
2020-05-06,770,38,561,171
2020-05-07,781,42,586,153
2020-05-08,795,44,600,151
2020-05-09,815,45,617,153
2020-05-10,821,46,624,151
2020-05-11,832,46,637,149
2020-05-12,854,47,648,159
2020-05-13,860,49,658,153
2020-05-14,876,50,677,149
2020-05-15,885,51,684,150
2020-05-16,889,51,689,149
2020-05-17,904,54,698,152
2020-05-18,909,55,714,140
2020-05-19,914,55,734,125
2020-05-20,920,58,738,124
2020-05-21,924,60,753,111
2020-05-22,937,60,764,113
2020-05-23,943,61,775,107
2020-05-24,945,61,783,101
2020-05-25,951,62,786,103
2020-05-26,952,63,796,93
2020-05-27,952,63,796,93
