Day,Confirmed,Deaths,Recovered,Active
2020-02-28,1,0,0,1
2020-02-29,1,0,0,1
2020-03-01,1,0,0,1
2020-03-02,1,0,0,1
2020-03-03,1,0,0,1
2020-03-04,6,0,0,6
2020-03-05,6,0,0,6
2020-03-06,6,0,0,6
2020-03-07,6,0,0,6
2020-03-08,6,0,0,6
2020-03-09,6,0,1,5
2020-03-10,9,0,3,6
2020-03-11,9,0,3,6
2020-03-12,12,0,3,9
2020-03-13,27,0,3,24
2020-03-14,27,0,3,24
2020-03-15,27,0,3,24
2020-03-16,36,0,3,33
2020-03-17,36,0,3,33
2020-03-18,51,0,5,46
2020-03-19,51,0,5,46
2020-03-20,69,0,5,64
2020-03-21,76,0,15,61
2020-03-22,76,0,15,61
2020-03-23,81,0,22,59
2020-03-24,81,0,22,59
2020-03-25,86,0,29,57
2020-03-26,86,0,29,57
2020-03-27,94,0,32,62
2020-03-28,94,0,32,62
2020-03-29,94,0,32,62
2020-03-30,152,0,32,120
2020-03-31,152,1,47,104
2020-04-01,163,2,53,108
2020-04-02,304,4,53,247
2020-04-03,351,4,53,294
2020-04-04,440,5,53,382
2020-04-05,562,8,52,502
2020-04-06,700,13,53,634
2020-04-07,861,13,54,794
2020-04-08,1066,13,77,976
2020-04-09,1486,16,139,1331
2020-04-10,1981,19,169,1793
2020-04-11,2226,23,172,2031
2020-04-12,2578,26,203,2349
2020-04-13,2919,29,203,2687
2020-04-14,3281,33,203,3045
2020-04-15,3728,36,203,3489
2020-04-16,4204,40,203,3961
2020-04-17,4779,42,342,4395
2020-04-18,4779,45,342,4392
2020-04-19,4779,47,494,4238
2020-04-20,6264,51,514,5699
2020-04-21,6723,55,577,6091
2020-04-22,7281,58,769,6454
2020-04-23,8022,60,938,7024
2020-04-24,8773,63,1120,7590
2020-04-25,9590,67,1573,7950
2020-04-26,10463,72,1695,8696
2020-04-27,11289,75,1740,9474
2020-04-28,12208,79,1993,10136
2020-04-29,13181,84,2072,11025
2020-04-30,14027,89,2386,11552
2020-05-01,14917,93,2918,11906
2020-05-02,15828,97,3117,12614
2020-05-03,16705,99,3196,13410
2020-05-04,17489,103,3259,14127
2020-05-05,18350,107,3771,14472
2020-05-06,19255,112,4388,14755
2020-05-07,20168,116,5067,14985
2020-05-08,21101,121,5484,15496
2020-05-09,22052,126,6050,15876
2020-05-10,22973,131,6406,16436
2020-05-11,23906,135,6531,17240
2020-05-12,24873,142,6974,17757
2020-05-13,25825,146,7711,17968
2020-05-14,26772,151,8168,18453
2020-05-15,27730,156,8807,18767
2020-05-16,28681,160,9498,19023
2020-05-17,29650,165,9932,19553
2020-05-18,30572,171,10130,20271
2020-05-19,31508,175,10620,20713
2020-05-20,32426,179,11415,20832
2020-05-21,33371,185,12057,21129
2020-05-22,34303,190,12833,21280
2020-05-23,35244,194,13528,21522
2020-05-24,36198,199,14155,21844
2020-05-25,37144,204,14449,22491
2020-05-26,38059,208,15086,22765
2020-05-27,38956,214,15923,22819
2020-05-28,39858,219,16660,22979
2020-05-29,40764,224,17390,23150
2020-05-30,41658,229,17964,23465
2020-05-31,42556,235,18514,23807
2020-06-01,43403,240,18776,24387
2020-06-02,44255,243,19195,24817
2020-06-03,45116,248,20171,24697
2020-06-04,45981,253,21162,24566
2020-06-05,46868,259,22066,24543
2020-06-06,47751,263,23015,24473
2020-06-07,48630,269,23647,24714
2020-06-08,49453,276,23880,25297
2020-06-09,50265,282,24506,25477
2020-06-10,51066,288,25667,25111
2020-06-11,51816,293,26643,24880
2020-06-12,52520,298,27760,24462
2020-06-13,53241,303,29111,23827
2020-06-14,53973,308,30103,23562
2020-06-15,54680,312,30420,23948
2020-06-16,55369,318,31273,23778
2020-06-17,56032,324,32735,22973
2020-06-18,56657,331,34023,22303
2020-06-19,57333,337,35275,21721
2020-06-20,57936,343,36749,20844
2020-06-21,58505,346,37666,20493
2020-06-22,59023,351,37923,20749
2020-06-23,59487,357,38688,20442
2020-06-24,59945,362,40136,19447
2020-06-25,60382,367,41448,18567
2020-06-26,60713,373,42689,17651
2020-06-27,61095,377,44126,16592
2020-06-28,61475,383,45027,16065
2020-06-29,61790,387,45213,16190
2020-06-30,62118,392,46054,15672
2020-07-01,62424,398,47553,14473
2020-07-02,62698,405,48738,13555
2020-07-03,62997,412,49909,12676
2020-07-04,63270,418,50669,12183
2020-07-05,63554,423,50871,12260
2020-07-06,63804,429,51120,12255
2020-07-07,64003,436,51902,11665
2020-07-08,64224,443,52854,10927
2020-07-09,64411,449,53609,10353
2020-07-10,64604,454,54254,9896
2020-07-11,64767,459,54919,9389
2020-07-12,64932,464,55380,9088
2020-07-13,65114,468,55492,9154
2020-07-14,65269,474,55799,8996
2020-07-15,65443,480,56379,8584
2020-07-16,65623,485,56915,8223
2020-07-17,65782,491,57370,7921
2020-07-18,65953,495,57856,7602
2020-07-19,66095,499,58204,7392
2020-07-20,66213,503,58290,7420
2020-07-21,66348,507,58592,7249
2020-07-22,66521,513,59061,6947
2020-07-23,66688,519,59439,6730
2020-07-24,66846,524,59755,6567
2020-07-25,67002,530,60092,6380
2020-07-26,67132,534,60425,6173
2020-07-27,67251,538,60492,6221
2020-07-28,67366,543,60669,6154
2020-07-29,67518,548,61442,5528
2020-07-30,67665,553,61765,5347
2020-07-31,67808,559,62444,4805
2020-08-01,67946,563,62686,4697
2020-08-02,68067,567,62896,4604
2020-08-03,68166,571,62943,4652
2020-08-04,68250,574,63163,4513
2020-08-05,68376,577,63425,4374
2020-08-06,68503,580,63756,4167
2020-08-07,68614,583,64200,3831
2020-08-08,68738,585,64744,3409
2020-08-09,68850,587,64935,3328
2020-08-10,68947,589,64991,3367
2020-08-11,69005,592,65219,3194
2020-08-12,69102,595,65893,2614
2020-08-13,69203,599,66178,2426
2020-08-14,69308,603,66452,2253
2020-08-15,69308,603,66452,2253
2020-08-16,69516,610,67072,1834
2020-08-17,69589,613,67149,1827
2020-08-18,69673,617,67339,1717
2020-08-19,69801,622,67647,1532
2020-08-20,69950,627,67929,1394
2020-08-21,70111,632,68256,1223
2020-08-22,70285,637,68577,1071
2020-08-23,70468,642,68839,987
2020-08-24,70645,646,68925,1074
2020-08-25,70727,652,69097,978
2020-08-26,70974,657,69378,939
2020-08-27,71165,662,69650,853
2020-08-28,71346,667,69887,792
2020-08-29,71523,671,70207,645
2020-08-30,71687,676,70452,559
2020-08-31,71843,681,70468,694
2020-09-01,71962,686,70606,670
2020-09-02,72141,691,70900,550
2020-09-03,72302,696,71205,401
2020-09-04,72485,701,71510,274
2020-09-05,72663,705,71843,115
2020-09-06,72859,711,71864,284
2020-09-07,73031,716,71883,432
2020-09-08,73208,721,71916,571
2020-09-09,73402,726,71999,677
2020-09-10,73591,732,72203,656
2020-09-11,73784,738,72369,677
2020-09-12,73975,744,72547,684
2020-09-13,74173,750,72584,839
2020-09-14,74360,756,72609,995
