Day,Confirmed,Deaths,Recovered,Active
2020-02-28,1,0,0,1
2020-02-29,1,0,0,1
2020-03-01,3,0,0,3
2020-03-02,6,0,0,6
2020-03-03,11,0,0,11
2020-03-04,26,0,0,26
2020-03-05,34,0,0,34
2020-03-06,43,0,0,43
2020-03-07,50,0,0,50
2020-03-08,50,0,0,50
2020-03-09,58,0,0,58
2020-03-10,69,0,1,68
2020-03-11,85,0,1,84
2020-03-12,103,0,1,102
2020-03-13,134,0,1,133
2020-03-14,156,0,1,155
2020-03-15,171,5,8,158
2020-03-16,180,0,0,180
2020-03-17,220,1,0,219
2020-03-18,250,1,5,244
2020-03-19,330,1,5,324
2020-03-20,409,0,5,404
2020-03-21,473,1,22,450
2020-03-22,568,1,5,562
2020-03-23,588,1,51,536
2020-03-24,648,2,51,595
2020-03-25,737,2,56,679
2020-03-26,802,2,82,718
2020-03-27,890,2,97,791
2020-03-28,963,2,114,847
2020-03-29,1020,2,135,883
2020-03-30,1086,2,157,927
2020-03-31,1135,2,198,935
2020-04-01,1220,2,225,993
2020-04-02,1319,4,284,1031
2020-04-03,1364,4,309,1051
2020-04-04,1417,4,396,1017
2020-04-05,1486,4,428,1054
2020-04-06,1562,6,460,1096
2020-04-07,1586,6,559,1021
2020-04-08,1616,6,633,977
2020-04-09,1648,6,688,954
2020-04-10,1675,7,751,917
2020-04-11,1689,8,841,840
2020-04-12,1701,8,889,804
2020-04-13,1711,8,933,770
2020-04-14,1720,8,989,723
2020-04-15,1727,8,1077,642
2020-04-16,1739,8,1144,587
2020-04-17,1754,9,1224,521
2020-04-18,1760,9,1291,460
2020-04-19,1771,9,1291,471
2020-04-20,1773,10,1362,401
2020-04-21,1778,10,1417,351
2020-04-22,1785,10,1462,313
2020-04-23,1789,10,1509,270
2020-04-24,1789,10,1542,237
2020-04-25,1790,10,1570,210
2020-04-26,1792,10,1608,174
2020-04-27,1792,10,1624,158
2020-04-28,1795,10,1636,149
2020-04-29,1797,10,1656,131
2020-04-30,1797,10,1670,117
2020-05-01,1798,10,1689,99
2020-05-02,1798,10,1706,82
2020-05-03,1799,10,1717,72
2020-05-04,1799,10,1723,66
2020-05-05,1799,10,1733,56
2020-05-06,1799,10,1750,39
2020-05-07,1801,10,1755,36
2020-05-08,1801,10,1765,26
2020-05-09,1801,10,1773,18
2020-05-10,1801,10,1773,18
2020-05-11,1801,10,1773,18
2020-05-12,1801,10,1776,15
2020-05-13,1802,10,1780,12
2020-05-14,1802,10,1780,12
2020-05-15,1802,10,1782,10
2020-05-16,1802,10,1786,6
2020-05-17,1802,10,1786,6
2020-05-18,1802,10,1786,6
2020-05-19,1802,10,1789,3
2020-05-20,1803,10,1789,4
2020-05-21,1803,10,1790,3
2020-05-22,1803,10,1791,2
2020-05-23,1804,10,1791,3
2020-05-24,1804,10,1791,3
2020-05-25,1804,10,1791,3
2020-05-26,1804,10,1792,2
2020-05-27,1805,10,1792,3
2020-05-28,1805,10,1792,3
2020-05-29,1805,10,1794,1
2020-05-30,1806,10,1794,2
2020-05-31,1806,10,1794,2
2020-06-01,1806,10,1794,2
2020-06-02,1806,10,1794,2
2020-06-03,1806,10,1794,2
2020-06-04,1806,10,1794,2
2020-06-05,1806,10,1794,2
2020-06-06,1806,10,1794,2
2020-06-07,1807,10,1794,3
2020-06-08,1807,10,1794,3
2020-06-09,1807,10,1794,3
2020-06-10,1807,10,1794,3
2020-06-11,1807,10,1794,3
2020-06-12,1807,10,1794,3
2020-06-13,1808,10,1794,4
2020-06-14,1810,10,1796,4
2020-06-15,1810,10,1796,4
2020-06-16,1812,10,1796,6
2020-06-17,1815,10,1797,8
2020-06-18,1816,10,1801,5
2020-06-19,1819,10,1801,8
2020-06-20,1822,10,1805,7
2020-06-21,1823,10,1805,8
2020-06-22,1823,10,1805,8
2020-06-23,1824,10,1806,8
2020-06-24,1824,10,1806,8
2020-06-25,1830,10,1811,9
2020-06-26,1832,10,1813,9
2020-06-27,1836,10,1814,12
2020-06-28,1838,10,1816,12
2020-06-29,1840,10,1818,12
2020-06-30,1842,10,1819,13
2020-07-01,1847,10,1823,14
2020-07-02,1850,10,1828,12
2020-07-03,1855,10,1832,13
2020-07-04,1860,10,1833,17
2020-07-05,1863,10,1833,20
2020-07-06,1866,10,1840,16
2020-07-07,1873,10,1847,16
2020-07-08,1880,10,1850,20
2020-07-09,1882,10,1854,18
2020-07-10,1886,10,1859,17
2020-07-11,1888,10,1860,18
2020-07-12,1896,10,1865,21
2020-07-13,1900,10,1871,19
2020-07-14,1905,10,1882,13
2020-07-15,1911,10,1885,16
2020-07-16,1914,10,1892,12
2020-07-17,1916,10,1895,11
2020-07-18,1922,10,1902,10
2020-07-19,1930,10,1907,13
2020-07-20,1930,10,1907,13
2020-07-21,1839,10,1821,8
2020-07-22,1840,10,1822,8
2020-07-23,1841,10,1823,8
2020-07-24,1843,10,1823,10
2020-07-25,1843,10,1823,10
2020-07-26,1847,10,1823,14
2020-07-27,1854,10,1823,21
2020-07-28,1857,10,1823,24
2020-07-29,1861,10,1823,28
2020-07-30,1872,10,1823,39
2020-07-31,1885,10,1825,50
2020-08-01,1893,10,1825,58
2020-08-02,1907,10,1825,72
2020-08-03,1915,10,1825,80
2020-08-04,1918,10,1825,83
2020-08-05,1926,10,1825,91
2020-08-06,1932,10,1825,97
2020-08-07,1952,10,1833,109
2020-08-08,1955,10,1833,112
2020-08-09,1958,10,1834,114
2020-08-10,1962,10,1838,114
2020-08-11,1968,10,1844,114
2020-08-12,1972,10,1847,115
2020-08-13,1976,10,1852,114
2020-08-14,1983,10,1861,112
2020-08-15,1999,10,1870,119
2020-08-16,2011,10,1880,121
2020-08-17,2014,10,1888,116
2020-08-18,2027,10,1895,122
2020-08-19,2035,10,1903,122
2020-08-20,2040,10,1913,117
2020-08-21,2050,10,1920,120
2020-08-22,2058,10,1936,112
2020-08-23,2064,10,1939,115
2020-08-24,2073,10,1946,117
2020-08-25,2077,10,1953,114
2020-08-26,2082,10,1957,115
2020-08-27,2087,10,1964,113
2020-08-28,2092,10,1964,118
2020-08-29,2100,10,1979,111
2020-08-30,2105,10,1990,105
2020-08-31,2107,10,1997,100
2020-09-01,2116,10,2007,99
2020-09-02,2121,10,2016,95
2020-09-03,2128,10,2023,95
2020-09-04,2135,10,2029,96
2020-09-05,2136,10,2038,88
2020-09-06,2141,10,2050,81
2020-09-07,2143,10,2057,76
2020-09-08,2150,10,2060,80
2020-09-09,2153,10,2067,76
2020-09-10,2157,10,2072,75
2020-09-11,2161,10,2079,72
2020-09-12,2162,10,2085,67
2020-09-13,2165,10,2092,63
2020-09-14,2168,10,2095,63
2020-09-15,2174,10,2102,62
2020-09-16,2189,10,2104,75
2020-09-17,2206,10,2112,84
2020-09-18,2230,10,2112,108
2020-09-19,2307,10,2116,181
2020-09-20,2307,10,2116,181
2020-09-21,2377,10,2125,242
